[0.0109865 0.0101835 0.0101888 0.0099339 0.0097787];0.010214279999854626;0.0004162362903340361;1;60;0.0001702379999975771
[0.5042925 0.5236398 0.5117923 0.5106513 0.5015298];0.5103811399998449;0.00765864453816136;1;3600;0.00014177253888884582
[11.0406047 10.9548223 10.9174018 10.9433993 10.93114  ];10.957473619999837;0.04339378467831985;1;86400;0.0001268226113425907
[22.0242057 23.1390124 22.5524996 22.0166893 22.6044934];22.46738008000011;0.4187268987634737;1;172800;0.0001300195606481488
[41.7159905 45.8574796 36.4721268 38.851236  36.1266475];39.80469608000003;3.6285639084050887;1;259200;0.00015356750030864208
[61.1243731 60.857997  59.0144366 60.4104406 62.9625139];60.87395224000011;1.272611208519518;1;432000;0.00014091192648148172
[78.9162598 78.5222625 79.2803313 78.7147262 78.9236332];78.87144260000005;0.2523526030759775;1;604800;0.00013040913128306887
[113.2938423 116.0049106 113.0047631 109.8216893 114.7880384];113.38264874000015;2.0824261635348744;1;864000;0.00013122991752314832
[135.8203846 134.5386569 139.8896534 142.1221619 131.5279594];136.7797632399999;3.7877974820610856;1;1000000;0.00013677976323999991
[0.008782  0.0083195 0.0082348 0.0083253 0.0084206];0.008416440000291913;0.00019201477638651983;1;60;0.00014027400000486521
[0.478453  0.4763245 0.4831478 0.4863431 0.4855901];0.4819716999991215;0.003946068556289657;1;3600;0.00013388102777753375
[10.9918627 11.0246793 11.1789044 10.9562479 10.9180579];11.01395044000019;0.08981953903981199;1;86400;0.00012747627824074296
[22.2890247 22.2261287 22.1334414 22.1391558 22.1211038];22.181770880000112;0.06527369512410673;1;172800;0.00012836672962963027
[33.3216568 33.2776581 33.1250994 33.3253645 33.3111915];33.27219405999931;0.07544687322607402;1;259200;0.00012836494621913314
[55.7087089 55.735423  55.8437688 55.75925   55.8195915];55.7733484400007;0.0508189390723109;1;432000;0.00012910497324074237
[78.3538227 78.333048  77.8287744 78.3844878 79.0306345];78.38615347999948;0.38207210570545064;1;604800;0.0001296067352513219
[112.2503993 113.1683906 113.7639029 113.5308089 113.2432612];113.19135257999952;0.5160735014739517;1;864000;0.000131008509930555
[132.2870879 132.0359189 132.3344497 134.1171154 133.4543069];132.8457757600001;0.8020061379838505;1;1000000;0.0001328457757600001
[0.0096975 0.0093101 0.0103749 0.0106431 0.0096021];0.009925539995310827;0.0005004395755212815;1;60;0.0001654256665885138
[0.4816975 0.4822552 0.5160211 0.4846323 0.4804107];0.4890033600036986;0.013578007960716738;1;3600;0.00013583426666769404
[11.0446988 11.0562876 11.1923854 11.2886663 11.804821 ];11.277371820004191;0.2787715411973287;1;86400;0.00013052513680560408
[22.7767631 23.792572  25.1861336 24.276974  22.5195895];23.71040644000168;0.9793115440016659;1;172800;0.0001372130002314912
[34.1537328 34.703907  35.639791  35.8814886 35.9180034];35.25938455999712;0.706614804075377;1;259200;0.00013603157623455681
[60.5478315 59.5019952 61.4051133 59.6057331 63.993279 ];61.01079042000347;1.6441233964291466;1;432000;0.0001412286815277858
[96.0391787 83.6735806 79.2423499 79.6914031 89.5047691];85.63025628001196;6.3759143700023095;1;604800;0.00014158441845240073
[147.1772772 127.9736869 128.3223184 130.3375911 130.7004109];132.90225690000807;7.21759627504344;1;864000;0.00015382205659723156
[150.4279244 143.7604251 138.0807323 143.7848555 142.2977899];143.67034544000634;3.97023384864623;1;1000000;0.00014367034544000634
